[RunNo]	[DetNo]	[Date]	[Full Time]	[Live Time]	[VetoEff]	[AdMu]	[ShMu]	[WpMu]	[NetMu]	[muRate]
48415	2	1410616679	248890	203936	0.819384	5315337	37952	40257426	41106844	201.567
48424	1	1410743403	1204.75	991.078	0.822641	25836	171	195113	199902	201.702
48424	2	1410743403	1204.75	980.537	0.813892	25567	203	195113	197946	201.875
48604	1	1411231430	229232	188514	0.822372	4909005	32577	37245189	38134895	202.292
48604	2	1411231430	229232	187745	0.819016	4903100	34937	37245189	37981315	202.303
48613	1	1411434171	170669	140456	0.822976	3652019	24017	27684461	28376157	202.028
48613	2	1411434171	170669	139875	0.81957	3650643	25804	27684461	28258581	202.027
48622	1	1411606958	171149	140870	0.823088	3657474	24008	27802184	28479765	202.17
48622	2	1411606958	171149	140294	0.819718	3652201	25826	27802184	28364423	202.179
48704	1	1411827884	249299	205169	0.822983	5333126	35105	44784508	41449339	202.026
48704	2	1411827884	249299	204263	0.819349	5319989	37899	44784508	41268602	202.037
48714	1	1412040135	157113	129368	0.823406	3358661	22042	25435501	26091590	201.685
48714	2	1412040135	157113	128690	0.819091	3355446	24107	25435501	25953557	201.675
48731	1	1412168495	85489.1	70338.8	0.822781	1824225	12089	13897595	14227859	202.276
48731	2	1412168495	85489.1	70009.2	0.818926	1820867	13095	13897595	14159010	202.245
48734	1	1412254631	85717.6	70551.1	0.823065	1832368	12024	13926289	14267067	202.223
48734	2	1412254631	85717.6	70190.3	0.818856	1829829	13131	13926289	14192486	202.2
48813	1	1412433288	251997	207244	0.822406	5389398	35908	40901305	41883794	202.099
48813	2	1412433288	251997	206478	0.819364	5383224	38270	40901305	41724673	202.079
48818	1	1412686717	250048	205790	0.823003	5342581	35322	40530174	41539390	201.853
48818	2	1412686717	250048	204889	0.819401	5340036	38053	40530174	41358159	201.856
48828	1	1412857492	89267.1	73423.9	0.822519	1910768	12651	14531807	14874585	202.585
48828	2	1412857492	89267.1	73130	0.819227	1908076	13511	14531807	14818949	202.638
48914	1	1413035020	246096	202418	0.822517	5258190	35031	39920471	40885741	201.987
48914	2	1413035020	246096	201649	0.819393	5252341	37448	39920471	40730110	201.985
48922	1	1413245037	168700	138924	0.823494	3594277	23670	27291574	27982857	201.426
48922	2	1413245037	168700	138284	0.8197	3593960	25622	27291574	27852107	201.413
48932	1	1413344983	27609.9	22754.8	0.824153	590261	3829	5598064	4572898	200.964
48932	2	1413344983	27609.9	22634.3	0.819789	589058	4208	5598064	4549105	200.983
48939	1	1413432560	146595	120667	0.82313	3125864	20679	23758247	24344126	201.747
48939	2	1413432560	146595	120103	0.819286	3122725	22408	23758247	24231263	201.754
49102	1	1413650836	235783	194156	0.823454	5031536	33015	38165312	39140706	201.594
49102	2	1413650836	235783	193282	0.819748	5020311	35741	38165312	38964590	201.594
49110	1	1413854317	115559	95219.8	0.823997	2465813	16071	18673280	19168979	201.313
49110	2	1413854317	115559	94722.6	0.819693	2464587	17545	18673280	19069939	201.324
49125	1	1414025885	170339	140238	0.823286	3635412	23897	27604371	28300595	201.804
49125	2	1414025885	170339	139636	0.819753	3632493	25742	27604371	28175363	201.777
49203	1	1414215939	187925	154724	0.823329	4013204	26335	30455382	31220518	201.782
49203	2	1414215939	187925	154128	0.820159	4007060	28136	30455382	31105923	201.819
49208	1	1414345068	55236.8	45492.2	0.823585	1180566	7696	8934860	9168585	201.542
49208	2	1414345068	55236.8	45301.1	0.820124	1178025	8299	8934860	9129040	201.519
49216	1	1414459931	171824	141417	0.823033	3669085	24305	34932029	28501624	201.543
49216	2	1414459931	171824	140835	0.819645	3663681	26069	34932029	28383728	201.539
49225	1	1414631476	168702	138968	0.823752	3601242	23520	27249445	27980913	201.347
49225	2	1414631476	168702	138244	0.819455	3601688	25759	27249445	27832388	201.329
49306	1	1414844688	237579	195658	0.823551	5070787	33258	38411033	39411251	201.429
49306	2	1414844688	237579	194737	0.819672	5062000	36104	38411033	39225972	201.431
49311	1	1415062330	172213	141842	0.823641	3674559	24048	27861050	28590916	201.569
49311	2	1415062330	172213	141202	0.819924	3672794	25977	27861050	28462384	201.572
49320	1	1415235545	170679	140656	0.824094	3640444	23709	30995161	28292216	201.145
49320	2	1415235545	170679	140076	0.820698	3638201	25474	30995161	28175931	201.148
49401	1	1415456580	248301	204446	0.823381	5302174	34972	40092262	41153170	201.291
49401	2	1415456580	248301	203384	0.819104	5297331	38154	40092262	40942622	201.307
49412	1	1415667706	169495	139571	0.823449	3613641	23856	27383272	28098660	201.322
49412	2	1415667706	169495	138972	0.819918	3616059	25663	27383272	27978926	201.328
49421	1	1415840414	169281	139442	0.823732	3613915	23696	27339896	28064755	201.264
49421	2	1415840414	169281	138792	0.81989	3606796	25668	27339896	27931432	201.247
49600	1	1416068657	231037	190334	0.823824	4932068	32200	41962412	38292901	201.188
49600	2	1416068657	231037	189478	0.82012	4926405	34875	41962412	38120264	201.186
49609	1	1416221786	71179.8	58626.5	0.823639	1520536	9966	14456261	11803614	201.336
49609	2	1416221786	71179.8	58318.7	0.819315	1517540	10891	14456261	11742989	201.359
49618	1	1416316243	85861.8	70653.8	0.822878	1832596	12191	13897146	14239686	201.542
49618	2	1416316243	85861.8	70438.1	0.820366	1832147	12867	13897146	14195250	201.528
49629	1	1416445093	170580	140529	0.823834	3643002	23851	27515979	28257478	201.079
49629	2	1416445093	170580	139886	0.82006	3637495	25793	27515979	28130318	201.095
49713	1	1416664812	249811	205769	0.823698	5332278	34924	40305156	41382307	201.11
49713	2	1416664812	249811	204949	0.820413	5317816	37485	40305156	41220430	201.126
49722	1	1416825979	69795.2	57581.5	0.825007	1488558	9546	11227197	11551874	200.618
49722	2	1416825979	69795.2	57278.2	0.820661	1488341	10468	11227197	11492195	200.638
49732	1	1416916130	92077.6	75821.8	0.823455	1966744	12934	14885526	15275765	201.469
49732	2	1416916130	92077.6	75523.5	0.820216	1961688	13826	14885526	15217732	201.497
49739	1	1417050423	172755	142399	0.824281	3685334	23944	27852394	28621366	200.994
49739	2	1417050423	172755	141709	0.820286	3683807	26036	27852394	28484709	201.009
49868	1	1417177022	56642.8	46666.7	0.823878	1206963	7890	9138884	9385989	201.128
49868	2	1417177022	56642.8	46440.6	0.819885	1206638	8600	9138884	9339681	201.11
49876	1	1417296622	162027	133452	0.823637	3455052	22699	27548645	26837319	201.101
49876	2	1417296622	162027	132865	0.820013	3450795	24523	27548645	26714836	201.068
49883	1	1417476214	182843	150735	0.824399	3893069	25230	37066345	30297389	200.997
49883	2	1417476214	182843	149988	0.820312	3889407	27555	37066345	30148552	201.006
49895	1	1417654888	170982	140877	0.823927	3643913	24012	27508472	28260045	200.601
49895	2	1417654888	170982	140377	0.821006	3637407	25536	27508472	28158300	200.59
49981	1	1417875406	208498	171920	0.824567	4440721	28821	42136772	34480563	200.561
49981	2	1417875406	208498	171070	0.820487	4434337	31404	42136772	34306337	200.54
49988	1	1418086747	170232	140305	0.824196	3629975	23530	34528649	28216805	201.111
49988	2	1418086747	170232	139684	0.820549	3624134	25506	34528649	28088960	201.089
49997	1	1418258946	169792	139914	0.824031	3614904	23782	34327200	28044997	200.445
49997	2	1418258946	169792	139330	0.820596	3613430	25599	34327200	27931083	200.467
50076	1	1418359426	6450.7	5309.22	0.823045	137104	910	1042758	1069922	201.521
50076	2	1418359426	6450.7	5311.93	0.823466	137858	914	1042758	1070160	201.463
50081	1	1418483815	240388	198228	0.824616	5112122	33224	38707187	39776926	200.663
50081	2	1418483815	240388	197217	0.820413	5111603	36309	38707187	39577644	200.68
50090	1	1418692055	120671	99509.5	0.824637	2566304	16663	19415006	19960283	200.587
50090	2	1418692055	120671	99050.8	0.820835	2564688	18099	19415006	19869592	200.6
50109	1	1418865061	167811	138403	0.824752	3572368	23043	33348189	27774498	200.679
50109	2	1418865061	167811	137748	0.820851	3567800	25072	33348189	27640911	200.663
50291	1	1419091129	229794	189377	0.824116	4901372	31940	37043788	38061162	200.981
50291	2	1419091129	229794	188626	0.820846	4893677	34259	37043788	37910502	200.983
50297	1	1419295070	174377	143826	0.824803	3715319	24008	28045447	28850936	200.596
50297	2	1419295070	174377	143064	0.820433	3710932	26328	28045447	28696966	200.588
50307	1	1419469131	170914	140858	0.824143	3644421	23742	27560352	28314735	201.017
50307	2	1419469131	170914	140353	0.821193	3640812	25286	27560352	28211687	201.005
50388	1	1419689407	249094	205362	0.824435	5310779	34457	40131087	41256072	200.895
50388	2	1419689407	249094	204455	0.820793	5300822	37219	40131087	41073595	200.893
50397	1	1419850047	57641	47561.9	0.82514	1228797	7905	9254407	9526385	200.295
50397	2	1419850047	57641	47345.3	0.821383	1227674	8557	9254407	9483620	200.308
50408	1	1419942817	87593.2	72213	0.824413	1861345	12139	17741018	14503094	200.838
50408	2	1419942817	87593.2	71926.6	0.821144	1860253	13019	17741018	14446349	200.848
50423	1	1420074371	166810	137681	0.825375	3547063	22808	26880020	27563825	200.201
50423	2	1420074371	166810	137061	0.821658	3541797	24657	26880020	27436714	200.18
50515	1	1420287768	229337	189215	0.825052	4883129	31395	36889266	37945673	200.543
50515	2	1420287768	229337	188387	0.821444	4875010	33943	36889266	37777245	200.53
50523	1	1420501331	178270	146955	0.824338	3792801	24760	28709985	29497843	200.728
50523	2	1420501331	178270	146314	0.820744	3791055	26728	28709985	29369587	200.73
50535	1	1420635178	85421.7	70462.3	0.824876	1818879	11796	13698414	14096737	200.061
50535	2	1420635178	85421.7	70156	0.821291	1816301	12721	13698414	14035007	200.054
50548	1	1420723932	82373.2	67864	0.823859	1751538	11525	13268594	13623194	200.743
50548	2	1420723932	82373.2	67637.9	0.821115	1748881	12253	13268594	13575705	200.711
50718	1	1420906582	232246	191374	0.824013	4951886	32427	41393805	38421984	200.769
50718	2	1420906582	232246	190718	0.82119	4945416	34495	41393805	38291440	200.775
50733	1	1421113274	173935	143363	0.82423	3713381	24124	28018776	28807039	200.938
50733	2	1421113274	173935	142736	0.820625	3708042	26025	28018776	28682545	200.949
50742	1	1421285718	142165	117250	0.824747	3026979	19560	28750214	23532673	200.705
50742	2	1421285718	142165	116710	0.820947	3023126	21191	28750214	23420053	200.669
50831	1	1421408948	60559.1	49937.7	0.824611	1289657	8433	9720936	9998380	200.217
50831	2	1421408948	60559.1	49783.6	0.822066	1289221	8864	9720936	9967775	200.222
50836	1	1421587256	83073.8	68576.4	0.825488	1766812	11282	15087857	13734906	200.286
50836	2	1421587256	83073.8	68235.2	0.821381	1763390	12344	15087857	13667867	200.305
50848	1	1421665801	65199.5	53768.5	0.824676	1390038	8995	11710633	10774308	200.383
50848	2	1421665801	65199.5	53495.3	0.820486	1388446	9834	11710633	10720410	200.399
50854	1	1421754440	94911.8	78261	0.824566	2024802	13033	15312961	15744592	201.181
50854	2	1421754440	94911.8	77854	0.820277	2023956	14295	15312961	15662528	201.178
50861	1	1421888510	172233	141959	0.824226	3681464	23852	27787479	28561747	201.197
50861	2	1421888510	172233	141280	0.82028	3676681	25873	27787479	28426258	201.206
50942	1	1422098814	226696	186941	0.824631	4832359	31214	36505180	37535654	200.789
50942	2	1422098814	226696	186020	0.820571	4820294	34059	36505180	37347926	200.774
50958	1	1422343649	161855	133578	0.825298	3448923	22105	26010295	26774907	200.443
50958	2	1422343649	161855	132843	0.820754	3441919	24348	26010295	26626929	200.439
50966	1	1422504826	149021	122881	0.824588	3175167	20612	23995259	24667108	200.74
50966	2	1422504826	149021	122348	0.821016	3167695	22209	23995259	24557327	200.716
51048	1	1422713435	247720	204314	0.824776	5276364	34055	39866237	41003003	200.686
51048	2	1422713435	247720	203425	0.82119	5276673	36760	39866237	40824253	200.684
51058	1	1422925326	172574	142275	0.824425	3678742	23913	34334802	28541487	200.608
51058	2	1422925326	172574	141653	0.820822	3672832	25791	34334802	28414079	200.589
51064	1	1423098203	169681	139992	0.825029	3609173	23195	27337239	28110978	200.805
51064	2	1423098203	169681	139321	0.821077	3614240	25215	27337239	27974338	200.791
51237	1	1423326064	233847	192930	0.825024	4988359	31890	37713801	38775531	200.983
51237	2	1423326064	233847	191926	0.82073	4981518	34903	37713801	38575835	200.994
51243	1	1423477710	67182.9	55445.4	0.82529	1433824	9085	10834154	11144396	200.998
51243	2	1423477710	67182.9	55119.3	0.820437	1429632	10097	10834154	11078863	200.998
51250	1	1423568035	94415.4	77809.4	0.824117	2017912	13013	15658239	15694857	201.709
51250	2	1423568035	94415.4	77497.2	0.820811	2012248	13972	15658239	15630526	201.692
51255	1	1423693821	149389	123052	0.823701	3189284	20901	24120178	24759130	201.208
51255	2	1423693821	149389	122519	0.820135	3187601	22516	24120178	24650196	201.194
51263	1	1423783191	12201.3	10092.4	0.827153	260235	1598	1964203	2026020	200.748
51263	2	1423783191	12201.3	10029.5	0.822002	260180	1786	1964203	2012963	200.704
51344	1	1423922654	250609	206673	0.824684	5353280	34306	40461945	41582486	201.199
51344	2	1423922654	250609	205665	0.82066	5344360	37385	40461945	41380308	201.203
51350	1	1424137159	147789	121726	0.823649	3160694	20709	23865535	24489229	201.183
51350	2	1424137159	147789	121206	0.820129	3157636	22266	23865535	24383598	201.175
51366	1	1424309989	167104	137883	0.82513	3573863	22650	26966669	27733557	201.139
51366	2	1424309989	167104	137180	0.820927	3563714	24810	26966669	27594335	201.154
51445	1	1424528348	244304	201352	0.824186	5225823	33866	39559943	40496400	201.122
51445	2	1424528348	244304	200444	0.82047	5214142	36610	39559943	40315173	201.129
51454	1	1424739716	171934	141797	0.824716	3679386	23544	27838504	28517320	201.114
51454	2	1424739716	171934	141053	0.820391	3669119	25799	27838504	28368411	201.118
51463	1	1424912538	170212	140341	0.824509	3641442	23365	27808912	28246096	201.267
51463	2	1424912538	170212	139580	0.820038	3637132	25703	27808912	28090586	201.25
51574	1	1425132698	250145	206289	0.82468	5343144	34328	40823194	41469431	201.025
51574	2	1425132698	250145	205400	0.821124	5330643	37099	40823194	41290641	201.026
51579	1	1425344570	158638	130840	0.824771	3388360	21720	25672430	26295802	200.976
51579	2	1425344570	158638	130198	0.820724	3383747	23689	25672430	26165667	200.968
51591	1	1425464977	52919.8	43605.6	0.823994	1131954	7353	8532696	8766807	201.048
51591	2	1425464977	52919.8	43444.9	0.820958	1130209	7872	8532696	8735639	201.074
51603	1	1425554904	96927.2	79919	0.824526	2072728	13335	15638010	16072564	201.111
51603	2	1425554904	96927.2	79623.1	0.821473	2067655	14218	15638010	16012842	201.108
51864	1	1425738256	214840	177145	0.824548	4588410	29585	34616329	35589262	200.904
51864	2	1425738256	214840	176392	0.821041	4581965	31923	34616329	35438370	200.907
51878	1	1425857046	11569.6	9527.22	0.823472	247011	1630	1862793	1913065	200.8
51878	2	1425857046	11569.6	9485.57	0.819872	246835	1764	1862793	1904653	200.795
51889	1	1425949497	170438	140472	0.824179	3642403	23640	27477900	28233797	200.993
51889	2	1425949497	170438	139858	0.820576	3632299	25507	27477900	28109211	200.985
51894	1	1426122261	154529	127436	0.824675	3302417	21153	28045512	25631152	201.13
51894	2	1426122261	154529	126741	0.820175	3298967	23256	28045512	25493011	201.143
51984	1	1426342806	244815	201791	0.824261	5232743	33817	39539206	40593835	201.168
51984	2	1426342806	244815	200814	0.820269	5227153	36840	39539206	40397816	201.171
51990	1	1426595421	84052	69279	0.82424	1797952	11633	13566888	13944147	201.275
51990	2	1426595421	84052	68965.7	0.820513	1797158	12580	13566888	13879858	201.257
52005	1	1426728153	168954	139218	0.823998	3613303	23446	27276311	28018715	201.258
52005	2	1426728153	168954	138577	0.820205	3609158	25407	27276311	27888615	201.25
52089	1	1426946587	247971	204374	0.824186	5302669	34307	40007458	41106363	201.133
52089	2	1426946587	247971	203575	0.820965	5294557	36844	40007458	40943761	201.123
52098	1	1427158906	172586	142281	0.824404	3685691	23830	30797906	28586713	200.918
52098	2	1427158906	172586	141653	0.820765	3679227	25802	30797906	28456667	200.89
52105	1	1427333387	168345	138789	0.824434	3592121	23247	34083835	27877107	200.859
52105	2	1427333387	168345	138260	0.821292	3588739	24840	34083835	27771384	200.863
52187	1	1427552272	250573	206555	0.824331	5357708	34524	40433949	41553812	201.176
52187	2	1427552272	250573	205644	0.820695	5349678	37397	40433949	41371345	201.18
52195	1	1427764388	167093	137594	0.823454	3584950	23315	34024630	27770837	201.832
52195	2	1427764388	167093	137025	0.820048	3576206	25053	34024630	27653724	201.816
52206	1	1427936655	171576	141379	0.824	3676858	23784	27734437	28489403	201.511
52206	2	1427936655	171576	140617	0.819564	3667228	26068	27734437	28333260	201.492
52374	1	1428166291	230868	190312	0.824332	4937800	31849	41699763	38283532	201.162
52374	2	1428166291	230868	189388	0.82033	4928027	34690	41699763	38100094	201.175
52386	1	1428368550	171347	141246	0.824325	3663966	23679	27684924	28405662	201.108
52386	2	1428368550	171347	140496	0.81995	3653256	25970	27684924	28252266	201.089
52396	1	1428541650	173851	143401	0.824853	3711847	23817	28012091	28802737	200.854
52396	2	1428541650	173851	142718	0.820921	3706353	25896	28012091	28665519	200.855
52477	1	1428761784	201890	166491	0.824662	4314478	27665	40243964	33501588	201.222
52477	2	1428761784	201890	165635	0.820422	4311909	30220	40243964	33329752	201.224
52507	1	1428973848	171210	141091	0.824081	3666492	23628	28028192	28448600	201.633
52507	2	1428973848	171210	140513	0.820704	3660615	25397	28028192	28330041	201.619
52516	1	1429146710	146402	120627	0.823942	3132331	20336	23629343	24269083	201.192
52516	2	1429146710	146402	120159	0.820748	3126414	21853	23629343	24174616	201.188
52527	1	1429315452	163569	134815	0.824207	3498637	22597	26720378	27125846	201.209
52527	2	1429315452	163569	134315	0.821151	3489750	24165	26720378	27023934	201.199
52539	1	1429464287	53367.3	43957.7	0.823683	1141813	7458	8617942	8846166	201.243
52539	2	1429464287	53367.3	43784.7	0.820441	1138890	7995	8617942	8811643	201.249
52625	1	1429582055	161952	133452	0.824026	3465380	22463	26161747	26867057	201.323
52625	2	1429582055	161952	132920	0.820739	3459340	24070	26161747	26762635	201.344
52634	1	1429751185	168522	138945	0.82449	3602277	23175	27214161	27961124	201.239
52634	2	1429751185	168522	138272	0.820498	3594700	25249	27214161	27825614	201.238
52716	1	1429970229	251247	207096	0.824273	5375257	34710	40549617	41671141	201.217
52716	2	1429970229	251247	206152	0.820517	5366974	37582	40549617	41476993	201.196
52720	1	1430182901	171372	141141	0.823596	3673993	23893	27725615	28461489	201.652
52720	2	1430182901	171372	140658	0.820772	3663785	25401	27725615	28360556	201.628
52729	1	1430355936	171609	141444	0.824222	3673980	23610	27763022	28519627	201.632
52729	2	1430355936	171609	140659	0.819648	3670460	26001	27763022	28358953	201.615
52900	1	1430587616	226013	186306	0.824317	4834885	31130	36505551	37516086	201.368
52900	2	1430587616	226013	185448	0.820522	4833764	33766	36505551	37339966	201.35
52914	1	1430787817	171163	140974	0.823624	3666170	23940	27989228	28393377	201.409
52914	2	1430787817	171163	140404	0.820294	3654401	25669	27989228	28280092	201.42
52923	1	1430958529	168482	138713	0.823312	3612386	23640	27240634	27963577	201.593
52923	2	1430958529	168482	138177	0.820131	3605816	25309	27240634	27855924	201.596
53006	1	1431180646	245114	201954	0.82392	5252553	33883	48949616	40711920	201.59
53006	2	1431180646	245114	201048	0.820224	5243875	36708	48949616	40532339	201.605
53018	1	1431392538	171286	141091	0.823718	3671799	23815	27691281	28442283	201.588
53018	2	1431392538	171286	140480	0.820148	3664832	25735	27691281	28320284	201.597
53028	1	1431504102	50229.7	41389.4	0.824002	1076000	6957	10206872	8334473	201.367
53028	2	1431504102	50229.7	41226.2	0.820755	1073041	7446	10206872	8302730	201.394
53037	1	1431585006	45616.2	37557	0.823326	978150	6395	7379212	7573829	201.662
53037	2	1431585006	45616.2	37385.8	0.819572	977067	6918	7379212	7539526	201.668
53047	1	1431636301	29417.5	24230.2	0.823666	631191	4089	4750590	4881219	201.452
53047	2	1431636301	29417.5	24102.7	0.819331	630027	4479	4750590	4853686	201.375
53130	1	1431786041	249478	205531	0.823844	5342625	34630	40342857	41425828	201.555
53130	2	1431786041	249478	204559	0.819948	5335187	37663	40342857	41232268	201.567
53137	1	1431998297	167826	138286	0.823984	3594313	23219	27137366	27877910	201.597
53137	2	1431998297	167826	137647	0.820178	3597564	25150	27137366	27750389	201.606
53149	1	1432150354	131695	108491	0.823809	2821204	18318	21286574	21857854	201.471
53149	2	1432150354	131695	108053	0.820484	2814992	19659	21286574	21771657	201.49
53238	1	1432438617	148499	122352	0.823926	3175910	20608	24005708	24647469	201.447
53238	2	1432438617	148499	121790	0.820142	3172412	22306	24005708	24537699	201.475
53254	1	1432602114	169927	140052	0.824187	3634983	23456	27471882	28215189	201.463
53254	2	1432602114	169927	139275	0.819614	3631193	25819	27471882	28062162	201.488
53263	1	1432775211	157021	129400	0.824098	3355789	21767	25373763	26059417	201.386
53263	2	1432775211	157021	128644	0.819284	3353063	24012	25373763	25908151	201.393
53432	1	1433002623	233720	192495	0.823614	4998794	32628	37762263	38767332	201.394
53432	2	1433002623	233720	191752	0.820435	4988544	35003	37762263	38615808	201.384
53441	1	1433206930	170118	140174	0.82398	3640539	23634	27493425	28217398	201.303
53441	2	1433206930	170118	139496	0.819998	3631786	25710	27493425	28079795	201.295
53451	1	1433379237	170687	140613	0.823804	3652271	23759	27560513	28306008	201.305
53451	2	1433379237	170687	140098	0.820789	3644133	25386	27560513	28201174	201.296
53538	1	1433602047	245886	202576	0.823861	5266446	34097	39766657	40833572	201.572
53538	2	1433602047	245886	201665	0.820157	5252372	36976	39766657	40651863	201.581
53545	1	1433812074	170978	140880	0.823962	3661538	23687	27660509	28398137	201.577
53545	2	1433812074	170978	140192	0.819943	3651978	25772	27660509	28261046	201.587
53554	1	1433984563	156958	129207	0.823196	3361498	22094	25381499	26041446	201.549
53554	2	1433984563	156958	128735	0.82019	3355885	23518	25381499	25945530	201.542
53642	1	1434204421	249431	205437	0.823621	5345964	34716	50741287	41421742	201.628
53642	2	1434204421	249431	204571	0.820151	5336573	37369	50741287	41250106	201.642
53655	1	1434416739	142031	117001	0.823769	3047094	19680	23003083	23614292	201.83
53655	2	1434416739	142031	116532	0.820469	3037896	21125	23003083	23519397	201.827
53660	1	1434589191	170595	140517	0.823689	3658188	23654	27628022	28363187	201.848
53660	2	1434589191	170595	139865	0.819863	3652307	25682	27628022	28232851	201.859
53741	1	1434807770	241792	199088	0.823383	5185786	33768	39158444	40191162	201.877
53741	2	1434807770	241792	198170	0.819589	5177881	36598	39158444	39999581	201.844
53750	1	1435021136	171561	141193	0.822993	3681979	24180	27785192	28500426	201.854
53750	2	1435021136	171561	140789	0.820638	3671579	25419	27785192	28419817	201.861
53759	1	1435194251	169703	139750	0.8235	3637885	23671	27463503	28192395	201.734
53759	2	1435194251	169703	139246	0.820528	3632176	25250	27463503	28088189	201.717
53927	1	1435421220	234819	193369	0.823481	5032694	32784	38000534	39004142	201.709
53927	2	1435421220	234819	192553	0.820008	5021743	35307	38000534	38837049	201.695
53937	1	1435624478	168089	138542	0.824218	3606726	23062	27208692	27958183	201.803
53937	2	1435624478	168089	137872	0.820231	3597974	25129	27208692	27820940	201.788
53946	1	1435797636	170963	140801	0.823576	3665336	23751	27695655	28429700	201.914
53946	2	1435797636	170963	140183	0.819956	3661624	25634	27695655	28305318	201.918
54027	1	1436018243	248223	204427	0.823561	5332927	34528	40234373	41302060	202.038
54027	2	1436018243	248223	203519	0.819904	5320086	37265	40234373	41119311	202.041
54040	1	1436228720	170810	140734	0.823924	3672376	23454	27729032	28475339	202.334
54040	2	1436228720	170810	140060	0.819977	3665815	25510	27729032	28338776	202.333
54047	1	1436402400	164108	135116	0.823335	3526732	22782	26657368	27353011	202.441
54047	2	1436402400	164108	134479	0.81945	3523084	24741	26657368	27221695	202.424
54134	1	1436578327	143559	118226	0.823534	3085658	19947	23285928	23904622	202.195
54134	2	1436578327	143559	117620	0.819314	3079456	21748	23285928	23785059	202.22
54143	1	1436713068	62452.2	51428.4	0.823484	1341476	8667	10125906	10393538	202.097
54143	2	1436713068	62452.2	51229.9	0.820306	1337675	9271	10125906	10353193	202.093
54152	1	1436831793	171747	141419	0.823415	3689755	23919	28322167	28575488	202.062
54152	2	1436831793	171747	140840	0.82004	3677740	25720	28322167	28454915	202.037
54162	1	1437006894	173173	142617	0.823554	3724909	23959	28101675	28844678	202.252
54162	2	1437006894	173173	141946	0.81968	3712134	26058	28101675	28707072	202.239
54249	1	1437187752	170587	140420	0.823157	3664323	23816	31152376	28399294	202.245
54249	2	1437187752	170587	139807	0.819565	3661080	25724	31152376	28275464	202.246
54253	1	1437314788	76559.1	62956.3	0.822322	1645537	10884	13978361	12731401	202.226
54253	2	1437314788	76559.1	62792.2	0.820179	1642612	11385	13978361	12697172	202.209
54261	1	1437440700	171045	140836	0.823382	3669207	23898	27711724	28441985	201.952
54261	2	1437440700	171045	140287	0.820173	3666600	25531	27711724	28329942	201.943
54266	1	1437613501	171613	141257	0.823112	3682032	24122	27795778	28517467	201.884
54266	2	1437613501	171613	140741	0.820105	3675348	25663	27795778	28414114	201.89
54442	1	1437840809	232772	191814	0.824045	4994305	32006	37720001	38737765	201.954
54442	2	1437840809	232772	190652	0.819052	4984795	35573	37720001	38505939	201.97
54445	1	1438003132	87685	72278	0.824291	1883117	11975	14209588	14604557	202.061
54445	2	1438003132	87685	71861	0.819536	1882206	13235	14209588	14521869	202.083
54863	1	1439152377	69365.1	57047.8	0.822427	1491123	9827	11255124	11538721	202.264
54863	2	1439152377	69365.1	56792.5	0.818748	1488811	10648	11255124	11486292	202.25
54873	1	1439264291	153965	126705	0.822942	3310243	21619	24963020	25614794	202.161
54873	2	1439264291	153965	126071	0.818828	3301139	23589	24963020	25485961	202.155
54883	1	1439427835	170953	140823	0.823751	3670572	23652	27711186	28455140	202.064
54883	2	1439427835	170953	140168	0.819919	3667127	25625	27711186	28322418	202.061
54964	1	1439647878	250822	206480	0.823214	5388538	35138	40645593	41707673	201.994
54964	2	1439647878	250822	205448	0.819097	5374996	38276	40645593	41499072	201.993
54973	1	1439860245	169675	139658	0.82309	3642502	23832	27477387	28192608	201.87
54973	2	1439860245	169675	139018	0.819321	3633954	25780	27477387	28061976	201.858
54982	1	1440032386	170984	140812	0.82354	3676177	23731	27721363	28453975	202.07
54982	2	1440032386	170984	140131	0.819553	3665278	25812	27721363	28316136	202.07
55156	1	1440259503	236055	194390	0.823494	5080214	32690	38316779	39337204	202.362
55156	2	1440259503	236055	193385	0.819239	5063717	35804	38316779	39134070	202.363
55159	1	1440463739	157288	129626	0.824135	3375192	21598	25501847	26195899	202.088
55159	2	1440463739	157288	128921	0.819648	3373497	23711	25501847	26051994	202.078
55168	1	1440636535	173691	143142	0.82412	3729490	23748	35420441	28930736	202.112
55168	2	1440636535	173691	142204	0.818716	3723486	26677	35420441	28739335	202.1
55250	1	1440856948	248714	204983	0.824171	5344913	34033	45394034	41440755	202.167
55250	2	1440856948	248714	203763	0.819267	5331117	37739	45394034	41196293	202.177
55258	1	1441069328	172555	142234	0.824283	3706149	23565	27981236	28748146	202.118
55258	2	1441069328	172555	141382	0.819342	3700253	26177	27981236	28575548	202.116
55267	1	1441238409	163975	135190	0.824459	3518156	22387	26551523	27293054	201.886
55267	2	1441238409	163975	134416	0.819736	3512628	24767	26551523	27137236	201.89
55380	1	1441463292	247416	203989	0.824475	5306942	33779	40057513	41175647	201.853
55380	2	1441463292	247416	202629	0.818979	5302205	37861	40057513	40906642	201.88
55390	1	1441674095	171415	141300	0.824319	3681087	23456	27746255	28516727	201.816
55390	2	1441674095	171415	140563	0.820017	3672720	25715	27746255	28367681	201.815
55399	1	1441846940	172631	142363	0.824666	3701738	23472	27927885	28712392	201.685
55399	2	1441846940	172631	141517	0.819768	3691746	26081	27927885	28539622	201.669
55513	1	1442071566	257780	212607	0.824763	5527912	34974	41700990	42884190	201.706
