[RunNo]	[DetNo]	[Date]	[Full Time]	[Live Time]	[VetoEff]	[AdMu]	[ShMu]	[WpMu]	[NetMu]	[muRate]
70805	1	1497488580	167712	143402	0.855051	2683468	22262	20363930	21651521	150.985
70805	2	1497488580	167712	143115	0.853337	2629162	23215	20363930	21608182	150.985
70891	1	1497582413	148.029	127.79	0.863276	2361	16	17782	19153	149.879
70891	2	1497582413	148.029	127.804	0.863373	2367	16	17782	19168	149.979
70894	1	1497582794	161.73	138.508	0.856413	2544	22	19874	21005	151.652
70894	2	1497582794	161.73	138.522	0.8565	2497	21	19874	21019	151.738
70900	1	1497710930	245129	209528	0.854766	3928937	32612	30238014	31686534	151.228
70900	2	1497710930	245129	209145	0.853205	3846153	33924	30238014	31623886	151.206
70927	1	1497921105	169972	145201	0.854266	2722793	22909	20668439	21946288	151.144
70927	2	1497921105	169972	144889	0.852433	2663228	23927	20668439	21900189	151.151
70945	1	1498098384	155795	133142	0.8546	2493241	20862	18937090	20112937	151.063
70945	2	1498098384	155795	133048	0.853996	2436873	21255	18937090	20094176	151.029
71160	1	1498239002	57479.7	49093	0.854094	919725	7775	6980595	7415681	151.054
71160	2	1498239002	57479.7	49138.1	0.854877	902991	7704	6980595	7422039	151.045
71174	1	1498356244	162455	138923	0.855148	2602968	21518	19726824	20977872	151.004
71174	2	1498356244	162455	138758	0.854133	2544521	22079	19726824	20952601	151.001
71180	1	1498525068	171780	146805	0.854612	2748544	23031	20836330	22143574	150.836
71180	2	1498525068	171780	146495	0.852804	2691332	24041	20836330	22098367	150.848
71191	1	1498697876	171156	146265	0.85457	2739195	22942	20774824	22075241	150.927
71191	2	1498697876	171156	146005	0.85305	2683074	23852	20774824	22036823	150.932
71318	1	1498808828	30536.5	26066.6	0.85362	488983	4192	3701986	3931316	150.818
71318	2	1498808828	30536.5	26091.7	0.854443	478400	4137	3701986	3934817	150.807
71319	1	1498934576	217603	185845	0.854053	3488521	29444	26452419	28096164	151.181
71319	2	1498934576	217603	185758	0.853656	3414482	29866	26452419	28082835	151.18
71325	1	1499130341	172824	147777	0.855076	2766398	22833	21036983	22359065	151.302
71325	2	1499130341	172824	147535	0.853672	2707160	23690	21036983	22322019	151.3
71335	1	1499302982	171062	146203	0.854679	2740292	22746	20825380	22129241	151.36
71335	2	1499302982	171062	145951	0.853206	2681012	23646	20825380	22090399	151.355
71455	1	1499522980	250345	213969	0.854695	4001943	33372	38194409	32361779	151.245
71455	2	1499522980	250345	213693	0.853593	3918784	34333	38194409	32319692	151.244
71464	1	1499735273	170817	145960	0.854479	2732256	22851	20806927	22091532	151.354
71464	2	1499735273	170817	145712	0.853028	2674859	23690	20806927	22054399	151.356
71489	1	1499907767	170782	146048	0.855172	2734415	22505	20800142	22105376	151.357
71489	2	1499907767	170782	145739	0.853361	2674860	23553	20800142	22057747	151.351
71600	1	1500128269	250194	213890	0.854895	4007301	33109	30482593	32388680	151.427
71600	2	1500128269	250194	213490	0.853297	3921018	34517	30482593	32329814	151.435
71613	1	1500343738	179402	153407	0.855105	2869775	23739	21815177	23189093	151.16
71613	2	1500343738	179402	153172	0.853793	2807150	24546	21815177	23152746	151.155
71633	1	1500516156	164265	140467	0.85512	2629029	21647	20001423	21264781	151.387
71633	2	1500516156	164265	140087	0.852807	2575347	22884	20001423	21207361	151.388
71817	1	1500740761	232432	198682	0.854799	3721280	30868	35490564	30077635	151.386
71817	2	1500740761	232432	198345	0.853349	3641994	32005	35490564	30023604	151.37
71845	1	1500942911	169090	144535	0.854782	2710362	22436	20608802	21900234	151.522
71845	2	1500942911	169090	144260	0.853155	2655273	23339	20608802	21859327	151.527
71854	1	1501116097	174537	149128	0.854416	2799565	23320	21293639	22616244	151.657
71854	2	1501116097	174537	148917	0.853209	2740170	24033	21293639	22585435	151.665
71971	1	1501464817	458256	391683	0.854725	7347943	60768	55881449	59377731	151.596
71971	2	1501464817	458256	390700	0.852579	7186798	64012	55881449	59231254	151.603
71983	1	1501767348	57969.6	49583.3	0.855334	928058	7591	7065198	7503776	151.337
71983	2	1501767348	57969.6	49420.2	0.85252	908230	8140	7065198	7480333	151.362
72093	1	1501907131	138642	118654	0.855832	2220047	18009	16890626	17965035	151.406
72093	2	1501907131	138642	118228	0.85276	2171973	19325	16890626	17900739	151.408
72102	1	1502111580	256383	219327	0.855466	4102098	33571	31208131	33185985	151.308
72102	2	1502111580	256383	218711	0.853063	4016727	35589	31208131	33092570	151.307
72111	1	1502327329	169283	144785	0.855285	2707523	22247	20604452	21904738	151.292
72111	2	1502327329	169283	144377	0.852875	2653457	23588	20604452	21843383	151.294
72216	1	1502503394	166525	142351	0.854833	2663316	22109	20265911	21536276	151.29
72216	2	1502503394	166525	141959	0.852478	2609215	23415	20265911	21477576	151.294
72225	1	1502629894	85238.5	72837.5	0.854515	1363513	11387	10381018	11026838	151.39
72225	2	1502629894	85238.5	72725.2	0.853197	1334926	11793	10381018	11008083	151.366
72234	1	1502743286	140364	120014	0.855017	2245660	18564	17097303	18169990	151.399
72234	2	1502743286	140364	119679	0.85263	2199631	19607	17097303	18120944	151.413
72371	1	1503186736	178002	152264	0.855405	2851745	23334	21634576	23031313	151.259
72371	2	1503186736	178002	151827	0.852951	2789916	24745	21634576	22967015	151.271
72381	1	1503449791	253508	216775	0.855103	4056165	33497	30823496	32796678	151.293
72381	2	1503449791	253508	216335	0.853368	3974044	34955	30823496	32728249	151.285
72438	1	1503636974	17794.2	15227.5	0.855753	283705	2326	2159409	2298813	150.965
72438	2	1503636974	17794.2	15197.1	0.854046	278499	2427	2159409	2293851	150.94
72443	1	1503806163	303718	259746	0.85522	4857097	40127	36885380	39247967	151.102
72443	2	1503806163	303718	259365	0.853967	4751315	41441	36885380	39193800	151.114
72451	1	1504010381	88746.8	75883.4	0.855055	1416544	11782	13502421	11448805	150.874
72451	2	1504010381	88746.8	75852.6	0.854708	1387284	11943	13502421	11443055	150.859
